MTGDATE,RESID
2014-06-01,-0.042154640760872025
2014-07-01,-0.10452573144117644
2014-08-01,0.0
2014-09-01,0.015444715059063807
2014-10-01,-0.08533380068372033
2014-11-01,0.0
2014-12-01,0.2959629361289207
2015-01-01,-0.005398913629548557
2015-02-01,0.0
2015-03-01,0.183594920103359
2015-04-01,0.23005082363817286
2015-05-01,0.0
2015-06-01,0.05426682222748938
2015-07-01,0.05933475643275534
2015-08-01,0.0
2015-09-01,0.0629865073281196
2015-10-01,0.14875794505971884
2015-11-01,0.0
2015-12-01,0.23255128653026308
2016-01-01,-0.005460632166857583
2016-02-01,0.0
2016-03-01,-0.06359992533242026
2016-04-01,-0.011036952739523084
2016-05-01,0.0
2016-06-01,-0.005150326633421756
2016-07-01,-0.05317773877335659
2016-08-01,0.0
2016-09-01,-0.22022370614069303
2016-10-01,0.0
2016-11-01,-0.008524049087876039
2016-12-01,0.23715789843263796
2017-01-01,0.0
2017-02-01,-0.015835686586967324
2017-03-01,0.2932807255836376
2017-04-01,0.0
2017-05-01,-0.12491006247717927
2017-06-01,0.11966817767910481
2017-07-01,-0.03707838201465902
2017-08-01,0.0
2017-09-01,-0.13014902071019108
2017-10-01,0.0
2017-11-01,-0.08535519140618708
2017-12-01,0.25277453070576805
2018-01-01,-0.17152375301461179
2018-02-01,0.0
2018-03-01,0.23107284538876915
2018-04-01,0.0
2018-05-01,-0.08054541055784763
2018-06-01,0.10877217285056662
2018-07-01,0.0
2018-08-01,-0.12587363611943841
2018-09-01,0.026692196979490324
2018-10-01,0.0
2018-11-01,-0.13612899222010486
2018-12-01,0.16784971258329454
